,CountryCode,CountryName,Year,elec_energy_prod_hydroelectric_percent,elec_energy_prod_naturalgas_percent,elec_energy_prod_nuclear_percent,elec_energy_prod_oil_gas_coal_percent,elec_energy_prod_renewable_percent,elect_access_percent_population,elect_consumption_Kwh_per_capita,female_population_percent,gdp_growth_annual_percent,population_0_14_percent,population_15_64_percent,population_65_plus_percent,population_density,population_largest_city,rural_population_percent,surface_area,total_population 
4730,SLE,Sierra Leone,1992,,,,,,,,50.6078618908465,-19.0129096336849,44.5760720679266,52.4195621378699,3.0043657942034705,54.4358825159324,563228.0,66.28,72300.0,3929182.0
4731,SLE,Sierra Leone,1993,,,,,,,,50.6143340940977,1.3745493787097702,44.559259619748,52.49163368979771,2.94910669045435,53.94695206428371,577734.0,66.045,72300.0,3893891.0
4732,SLE,Sierra Leone,1994,,,,,,,,50.6216439867837,-1.94738433456803,44.4786253106406,52.6601770246354,2.8611976647240605,53.4574535882516,592635.0,65.808,72300.0,3858559.0
4733,SLE,Sierra Leone,1995,,,,,,,,50.6271420110495,-7.99975328566545,44.4018680459961,52.862038137926206,2.7360938160777795,53.1699501246883,607920.0,65.571,72300.0,3837807.0
4734,SLE,Sierra Leone,1996,,,,,,,,50.6293286317721,1.75382139917097,44.416030772337294,52.8497257929906,2.7342434346720497,53.1040870047104,623621.0,65.333,72300.0,3833053.0
4735,SLE,Sierra Leone,1997,,,,,,,,50.62898858115789,-5.877082014860621,44.355884471124,52.93383170216929,2.71028382670668,53.2484344693821,639683.0,65.095,72300.0,3843472.0
4736,SLE,Sierra Leone,1998,,,,,,,,50.6281979386228,1.78501428129722,44.2644596136368,53.0723544692179,2.66318591714528,53.7333748960931,656181.0,64.856,72300.0,3878475.0
4737,SLE,Sierra Leone,1999,,,,,,,,50.6300901539708,-1.9792855883144296,44.1946667341977,53.2135079011345,2.59182536466775,54.7076752563037,673106.0,64.616,72300.0,3948800.0
4738,SLE,Sierra Leone,2000,,,,,,8.555846,,50.636329764088,6.65272788470479,44.20947179421129,53.29517579319271,2.49535241259593,56.2580908839014,690490.0,64.374,72300.0,4060709.0
4739,SLE,Sierra Leone,2001,,,,,,,,50.6470549486067,-7.14031971477566,44.254440194512206,53.2444686244579,2.5010911810298904,58.4676918814076,708274.0,64.133,72300.0,4220198.0
4740,SLE,Sierra Leone,2002,,,,,,,,50.6600403332856,26.2685766055479,44.2209837106532,53.2768646229869,2.50215166635987,61.26564145192571,726542.0,63.891,72300.0,4422154.0
4741,SLE,Sierra Leone,2003,,,,,,,,50.672063456749896,9.382384966663787,44.15359335723191,53.3468052269283,2.49960141583978,64.3904267110003,745281.0,63.648,72300.0,4647701.0
4742,SLE,Sierra Leone,2004,,,,,,,,50.6797602776079,6.4175366868964,44.053968541415,53.4495768064951,2.49645465208984,67.4766832917706,764530.0,63.404,72300.0,4870467.0
4743,SLE,Sierra Leone,2005,,,,,,,,50.68137750871529,4.33248439494011,43.888760825442,53.6145080789412,2.49673109561686,70.2586727625381,784221.0,63.16,72300.0,5071271.0
4744,SLE,Sierra Leone,2006,,,,,,,,50.676970270524905,5.525833107012089,43.9047881700041,53.564073486224295,2.53113834377158,72.64081463009141,804419.0,62.904,72300.0,5243214.0
4745,SLE,Sierra Leone,2007,,,,,,,,50.6675993135363,8.0583215639475,43.8914968870963,53.5531842433875,2.55531886951625,74.68977556109729,825138.0,62.636,72300.0,5391108.0
4746,SLE,Sierra Leone,2008,,,,,,,,50.65416623957461,5.39967674164335,43.8214413389165,53.6072409223161,2.57131773876743,76.50094208922141,846390.0,62.355,72300.0,5521838.0
4747,SLE,Sierra Leone,2009,,,,,,,,50.6378920221264,3.1868056726218,43.679161721733,53.740264634082,2.58057364418506,78.2376558603491,868189.0,62.063,72300.0,5647194.0
4748,SLE,Sierra Leone,2010,,,,,,12.1,,50.6198685504013,5.34664456530697,43.4703012620366,53.9458425714287,2.58385616653469,80.0208090883901,890550.0,61.759,72300.0,5775902.0
4749,SLE,Sierra Leone,2011,,,,,,,,50.60028011944,4.53528431491274,43.37180406261189,54.0079656004121,2.62023033697596,81.8635078969244,913486.0,61.443,72300.0,5908908.0
4750,SLE,Sierra Leone,2012,,,,,,14.2,,50.579258490222905,15.309620774284802,43.1859043212016,54.165446967537,2.64864871126134,83.7234275422555,937014.0,61.115,72300.0,6043157.0
4751,SLE,Sierra Leone,2013,,,,,,,,50.5577162385482,20.911790160685,42.937668588974105,54.3947838913301,2.6675475196957903,85.6034774175672,961147.0,60.774,72300.0,6178859.0
4752,SLV,El Salvador,1990,74.3011722272317,0.0,0.0,6.807935076645629,18.8908926961226,77.0,353.57406834089795,51.1922129167062,4.8315603853174,39.9025757785198,55.7412279549329,4.35619626654724,253.478861003861,969631.0,50.767,21040.0,5252082.0
4753,SLV,El Salvador,1991,55.2024379625599,0.0,0.0,26.295167609926,18.5023944275141,,372.258143076412,51.2369080137162,3.5764127559416004,39.361478629639,56.19248884165141,4.44603252870953,256.832818532819,1001587.0,50.246,21040.0,5321576.0
4754,SLV,El Salvador,1992,59.44584382871541,0.0,0.0,24.1393786733837,16.4147774979009,,386.67379308631,51.2840722666428,7.543337489442139,38.8539656411126,56.6138095027913,4.532224856096151,260.238513513514,1034642.0,49.725,21040.0,5392142.0
4755,SLV,El Salvador,1993,54.5454545454545,0.0,0.0,31.800215594682,13.6543298598635,,439.962107965932,51.3347714339176,7.369523346485421,38.3906394811706,56.98970345858189,4.619657060247531,263.602027027027,1044569.0,48.618,21040.0,5461834.0
4756,SLV,El Salvador,1994,46.0120749920559,0.0,0.0,41.054972990149295,12.9329520177947,,476.482323120862,51.3903008893613,6.05036748058096,37.9758944083334,57.308956637576,4.71514895409055,266.795945945946,1046986.0,47.323,21040.0,5528012.0
4757,SLV,El Salvador,1995,44.441087613293,0.0,0.0,42.1752265861027,13.3836858006042,,509.05901380686095,51.4515339137978,6.39657097812523,37.6016574746772,57.575021789336205,4.82332073598662,269.726978764479,1049408.0,46.033,21040.0,5588743.0
4758,SLV,El Salvador,1996,55.743043220840704,0.0,0.0,31.49792776791,12.759029011249302,,520.434358023753,51.5188549806206,1.7055890842298702,37.2804655663653,57.7654494314826,4.95408500215209,272.363079150579,1051840.0,44.746,21040.0,5643363.0
4759,SLV,El Salvador,1997,39.8494143892917,0.0,0.0,46.5978806469604,13.5527049637479,,561.1088663633329,51.5920278270646,4.24634249984823,36.9704337438294,57.936370184284,5.0931960718866,274.724903474903,1054270.0,43.47,21040.0,5692300.0
4760,SLV,El Salvador,1998,41.48344370860929,0.0,0.0,46.56953642384111,11.9470198675497,,576.700967124733,51.670488966758604,3.74872616101325,36.67113836552,58.089512427923296,5.23934920655675,276.837596525097,1056710.0,42.2,21040.0,5736075.0
4761,SLV,El Salvador,1999,47.9641693811075,0.0,0.0,35.8034744842562,16.232356134636298,,595.776067150767,51.7532714875876,3.4490984354171004,36.3740247867776,58.23486839599279,5.3911068172295495,278.74806949807,1059155.0,41.643,21040.0,5775660.0
4762,SLV,El Salvador,2000,34.7941960319811,0.0,0.0,41.9307077287533,23.2750962392656,87.0,623.03891575743,51.8395047623505,2.1526524965072,36.0641284440924,58.3879001403343,5.54797141557332,280.494015444015,1061609.0,41.088,21040.0,5811836.0
4763,SLV,El Salvador,2001,29.6107860595268,0.0,0.0,45.8153141694225,24.5738997710506,,635.443368034632,51.928948739875096,1.7089363962289097,35.6873823942151,58.5873994694031,5.72521813638182,282.08194980695,1064062.0,40.536,21040.0,5844738.0
4764,SLV,El Salvador,2002,27.452398168233294,0.0,0.0,48.6141238852736,23.933477946493102,,677.186953817995,52.0212702753911,2.3408227476271697,35.2912457158733,58.80471565893539,5.90403862519132,283.508735521236,1066524.0,39.986,21040.0,5874301.0
4765,SLV,El Salvador,2003,33.1374321880651,0.0,0.0,42.7441229656419,24.118444846292896,,704.4653477443969,52.1152347367677,2.30003827018754,34.8666116809743,59.0508206419701,6.0825676770556,284.793870656371,1068992.0,39.439,21040.0,5900929.0
4766,SLV,El Salvador,2004,30.8307418924922,0.0,0.0,45.3576188360729,23.8116392714349,,701.592836833337,52.20932546329679,1.85053558290622,34.4081413798173,59.333826040419,6.258032579763781,285.959893822394,1071469.0,38.893,21040.0,5925089.0
4767,SLV,El Salvador,2005,34.605017623885495,0.0,0.0,41.7582417582418,23.6367406178727,,768.764357582367,52.3023080081638,3.5628145010223298,33.9126810135718,59.6588044873509,6.428514499077379,287.027316602317,1073945.0,38.352,21040.0,5947206.0
4768,SLV,El Salvador,2006,34.6949602122016,0.0,0.0,42.6171529619806,22.6878868258179,,832.334040937362,52.3935594404141,3.91194864459077,33.230253725310696,60.147889688844096,6.6218565858452,288.009459459459,1076430.0,37.813,21040.0,5967556.0
4769,SLV,El Salvador,2007,29.9260024092239,0.0,0.0,43.79624849423511,26.277749096541,,899.703896188937,52.482755118506695,3.8397651770274,32.5667586638679,60.6264117383128,6.80682959781933,288.91959459459497,1078921.0,37.277,21040.0,5986414.0
4770,SLV,El Salvador,2008,34.148793565683604,0.0,0.0,37.4832439678284,28.3679624664879,,873.888423751445,52.5693435544025,1.2742273011142702,31.9050884222858,61.110033161792295,6.984878415921919,289.777944015444,1081421.0,36.748,21040.0,6004199.0
4771,SLV,El Salvador,2009,25.9841160220994,0.0,0.0,43.6982044198895,30.317679558011104,,865.251882960816,52.652819093601295,-3.1330462816712403,31.2286842458392,61.61330780646521,7.1580079476956,290.606563706564,1083919.0,36.227,21040.0,6021368.0
4772,SLV,El Salvador,2010,34.8262032085562,0.0,0.0,34.9598930481283,30.2139037433155,92.0,877.729614895303,52.7327366317639,1.36478366726975,30.534689696083603,62.1380731615788,7.3272371423376,291.424034749035,1086428.0,35.714,21040.0,6038306.0
4773,SLV,El Salvador,2011,34.648518263266695,0.0,0.0,34.0454858718125,31.305995864920696,,857.113413775381,52.8086896436918,2.21683561040105,29.8018003675514,62.706747645993296,7.4914519864553,292.239768339768,1088941.0,35.21,21040.0,6055208.0
4774,SLV,El Salvador,2012,31.4865325605182,0.0,0.0,35.9529491987726,32.5605182407092,93.7,881.2244194186881,52.880381895754006,1.8809554606993504,29.0426273168372,63.3029068548588,7.6544658283040095,293.061438223938,1091465.0,34.713,21040.0,6072233.0
4775,SLV,El Salvador,2013,,,,,,,,52.947725679859104,1.84728673148744,28.295414313217695,63.8850152816815,7.819570405100849,293.901737451737,1093995.0,34.225,21040.0,6089644.0
4776,SMR,San Marino,1990,,,,,,100.0,,,2.05295236211316,,,,400.75,,9.59999999999999,60.0,24045.0
4777,SMR,San Marino,1991,,,,,,,,,1.53291337975992,,,,406.416666666667,,9.59999999999999,60.0,24385.0
4778,SMR,San Marino,1992,,,,,,,,,0.7732734011203491,,,,412.583333333333,,9.59999999999999,60.0,24755.0
4779,SMR,San Marino,1993,,,,,,,,,8.751608559548862,,,,419.0166666666671,,9.161,60.0,25141.0
4780,SMR,San Marino,1994,,,,,,,,,6.982248536415581,,,,425.316666666667,,8.739,60.0,25519.0
4781,SMR,San Marino,1995,,,,,,,,,9.29203540819358,,,,431.25,,8.336,60.0,25875.0
4782,SMR,San Marino,1996,,,,,,,,,4.8582996980987,,,,436.683333333333,,7.947999999999991,60.0,26201.0
4783,SMR,San Marino,1997,,,,,,,,,2.40453902532161,,,,441.71666666666704,,7.578,60.0,26503.0
4784,SMR,San Marino,1998,,,,,,,,,7.5199999999979905,,,,446.583333333333,,7.224,60.0,26795.0
4785,SMR,San Marino,1999,,,,,,,,,9.077380952365347,,,,451.616666666667,,6.88500000000001,60.0,27097.0
4786,SMR,San Marino,2000,,,,,,100.0,,,2.18281036835495,,,,457.0,,6.56,60.0,27420.0
4787,SMR,San Marino,2001,,,,,,,,,5.6074766355113,,,,462.85,,6.25,60.0,27771.0
4788,SMR,San Marino,2002,,,,,,,,,0.252844500632762,,,,469.03333333333296,,6.075,60.0,28142.0
4789,SMR,San Marino,2003,,,,,,,,,3.90920554855991,,,,475.333333333333,,6.025000000000009,60.0,28520.0
4790,SMR,San Marino,2004,,,,,,,,,4.61165048543282,,,,481.5166666666671,,5.994,60.0,28891.0
4791,SMR,San Marino,2005,,,,,,,,,2.3201856148402,,,,487.366666666667,,5.98099999999999,60.0,29242.0
4792,SMR,San Marino,2006,,,,,,,,,3.85487528345678,,,,492.8,,5.968999999999991,60.0,29568.0
4793,SMR,San Marino,2007,,,,,,,,,3.4934497816542103,,,,497.9,,5.956,60.0,29874.0
4794,SMR,San Marino,2008,,,,,,,,,1.89873417722006,,,,502.666666666667,,5.944,60.0,30160.0
4795,SMR,San Marino,2009,,,,,,,,,,,,,507.183333333333,,5.9300000000000095,60.0,30431.0
4796,SMR,San Marino,2010,,,,,,100.0,,,,,,,511.5,,5.914,60.0,30690.0
4797,SMR,San Marino,2011,,,,,,,,,,,,,515.633333333333,,5.896,60.0,30938.0
4798,SMR,San Marino,2012,,,,,,100.0,,,,,,,519.533333333333,,5.877,60.0,31172.0
4799,SMR,San Marino,2013,,,,,,,,,,,,,523.1833333333329,,5.85599999999999,60.0,31391.0
4800,SOM,Somalia,1990,,,,,,22.23787,,50.4816728003841,-1.4840756842422398,44.875747732185495,51.911813674195606,3.21243859361887,10.0768562501993,1035248.0,70.342,637660.0,6321615.0
4801,SOM,Somalia,1991,,,,,,,,50.4767205034677,,45.145834398153895,51.6363002254439,3.2178653764021403,10.0735342876271,1105000.0,69.993,637660.0,6319531.0
4802,SOM,Somalia,1992,,,,,,,,50.4726631656699,,45.3300332681021,51.4602836312644,3.2096831006335096,10.032864156597698,1115275.0,69.641,637660.0,6294017.0
4803,SOM,Somalia,1993,,,,,,,,50.468493489805205,,45.4555764618509,51.3592707509869,3.1851527871622203,9.99337520323907,1125616.0,69.289,637660.0,6269244.0
4804,SOM,Somalia,1994,,,,,,,,50.4628907783531,,45.602876040128606,51.2594779572445,3.13764600262689,10.0087847100456,1136068.0,68.933,637660.0,6278911.0
4805,SOM,Somalia,1995,,,,,,,,50.4550582688878,,45.866170640548106,51.0733576619333,3.0604716975186097,10.116428093219,1146617.0,68.575,637660.0,6346440.0
